loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationSpeedAccuracy,locationCourse,locationCourseAccuracy,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionHeading,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_Timestamp_since1970,IP_en0,IP_pdp_ip0,deviceID,deviceOrientationTimeStamp_since1970,deviceOrientation,batteryTimeStamp_since1970,batteryState,batteryLevel,label
1698747651.460921,58531,1698747650.952959,62.44618632416731,5.926039116608049,-10.91128,0.4302935,4.88079,355.0203253888785,180.0,3.478902034111518,4.660662792977366,-9999,1698747651.455832,-4.6220703125,-40.40594482421875,16.134521484375,212.6283111572266,210.0317230224609,15.87563896179199,191785.202503,-0.0589447021484375,-0.08154296875,-1.114028930664062,191785.177678,0.0114526581019163,-0.0078496672213077,0.0161736439913511,191785.184626,172.0573120117188,-605.2010498046875,-778.56640625,191785.186366,1.001182628987871,-0.0445995825969934,0.0450386754887458,0.0438456758856773,-0.0014154445379972,0.0168866049498319,-0.0038613229990005,-0.0519461706280708,-0.1189507842063904,2,0.0304486660244376,-0.0087525733161074,0.4792628926143699,0.8770994681368516,-0.0445395857095718,-0.0450234487652778,-0.9979925155639648,-4.576568603515625,-40.56646728515625,15.7928466796875,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191782.127985,0,4.581779,100.4534,1698744165.020515,0,1684768783,0,0,1,1698744204.10396,1,0.88,0
1698747653.248293,58561,1698747652.952939,62.44618124087831,5.926033365112104,-11.1257,0.1511789,3.717911,355.020316172878,180.0,3.47718273742921,4.661945649974176,-9999,1698747653.243304,-2.627182006835938,-36.1363525390625,16.0330810546875,212.5662231445312,209.9696350097656,15.9142951965332,191786.9899125,-0.024383544921875,-0.0019683837890625,-1.013427734375,191786.9650875,-0.0940551236271858,0.1184675246477127,0.0411445051431655,191786.9624885,174.0872650146484,-600.9307861328125,-778.3468017578125,191786.9737755,1.002522715483728,-0.0078061518419835,-0.0104885043906514,-0.1000193431973457,0.0097538540139794,-0.0084541700780391,-0.048117846250534,-0.0313623510301113,0.0037444829940795,2,-0.0027235105726045,-0.0059428528868245,0.4805397696678276,0.8769486376243666,-0.0078056431375443,0.0104883117601275,-0.999914526939392,-2.481033325195312,-36.349365234375,16.3233642578125,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191784.129134,0,4.423241,100.4553,1698744165.020515,0,1684768783,0,0,1,1698744204.10396,1,0.88,0
1698747655.03575,58591,1698747653.952929,62.44618666279874,5.926036149767678,-10.02032,0.2769043,4.378414,355.0203209771328,180.0,3.478437435759592,4.661009551405689,-9999,1698747655.030679,0.670654296875,-30.1756591796875,15.1173095703125,212.1364440917969,209.5398559570312,15.91504287719727,191788.77732025,0.0655059814453125,0.1786041259765625,-0.8899993896484375,191788.75249525,0.0204480178654193,0.0144535079598426,-0.0010295780375599,191788.77054325,177.3306274414062,-594.8671875,-779.0404052734375,191788.76118325,1.009751931012489,0.0299343669669564,-0.1122831679835975,0.0275383424013853,-0.009314646013081,0.0084702186286449,0.018812021240592,0.0759256407618522,0.1070882678031921,2,-0.0563336728001536,-0.0140596482653602,0.4821476725059937,0.874163916588325,0.0297414232045412,0.1120473816990852,-0.993257701396942,0.8165740966796875,-30.09393310546875,14.69305419921875,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191786.130287,0,3.981972,100.4605,1698744165.020515,0,1684768783,0,0,1,1698744204.10396,1,0.88,0
1698747656.823108,58621,1698747655.95291,62.44619159591194,5.926044041004621,-9.413948,0.2748912,4.905893,355.020333385836,180.0,3.477465939358345,4.66173440614021,-9999,1698747656.818013,-2.849090576171875,-37.4744873046875,15.49737548828125,211.9024658203125,209.3058776855469,15.90272998809814,191790.56472875,-0.0290985107421875,-0.02642822265625,-1.078338623046875,191790.53990375,0.0464364737272262,-0.0240406207740306,0.0117101855576038,191790.54863175,173.9063720703125,-601.8831787109375,-778.3506469726562,191790.54859175,1.014032665093991,-0.0217086013402106,0.003335699228624,0.0420666858553886,-0.0116811310872435,-0.0047369305975735,-0.015921426936984,-0.051199235022068,-0.0751465559005737,2,0.0067283661213774,-0.0086787878941161,0.4855259825543048,0.87415331372967,-0.0217067748308181,-0.0033356931526213,-0.9997588396072388,-2.8868408203125,-37.32928466796875,15.78955078125,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191787.130853,0,3.981972,100.4605,1698744165.020515,0,1684768783,0,0,1,1698744204.10396,1,0.88,0
1698747658.610475,58651,1698747657.95289,62.44618125267845,5.926042104770826,-10.57166,0.2033381,3.459489,355.0203292855738,180.0,3.475094774907884,4.663502260983344,-9999,1698747658.605327,-3.645660400390625,-38.4217529296875,15.96527099609375,212.0711364746094,209.4745483398438,15.9511194229126,191792.352135875,0.0047149658203125,-0.048187255859375,-1.08184814453125,191792.327310875,-0.0452843904495239,-0.0073117087595164,-0.0125626632943749,191792.326455875,173.2266845703125,-603.2928466796875,-778.208740234375,191792.335998875,1.010892306587516,-0.0218800420795524,0.0299283119123957,-0.0414806716144084,0.0871841982007026,0.027511553838849,0.0052821654826402,-0.0102830845862627,-0.0819401144981384,2,0.0183881779625702,-0.0023258951773613,0.483971417626303,0.8748876025962375,-0.0218684989959001,-0.0299238450825214,-0.999312937259674,-3.5841064453125,-38.47332763671875,16.211181640625,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191789.132014,0,4.428528,100.4552,1698744165.020515,0,1684768783,0,0,1,1698744204.10396,1,0.88,0
1698747660.405213,58681,1698747659.952871,62.44618742238623,5.926043005625864,-8.883336,0.2114802,3.955258,355.0203313501607,180.0,3.47869427475514,4.6608178655226,-9999,1698747660.392943,-0.82293701171875,-32.4176025390625,14.5928955078125,211.8966064453125,209.3000183105469,15.92999744415283,191794.1395407917,0.0078125,0.13629150390625,-0.934478759765625,191794.1147157917,0.0146140959113836,0.0235785637050867,0.0175931081175804,191794.1344297917,176.1582336425781,-597.19140625,-779.7381591796875,191794.1234037917,1.013850922267218,0.0105741689683639,-0.0847441512741658,0.0131982862949371,0.0087082954123616,0.0201926529407501,0.0050126556307077,0.0829750448465347,0.0649744272232055,2,-0.0395963361141113,-0.015946827859204,0.4848533187325978,0.8735531739218404,0.0105360262095928,0.0846427530050277,-0.9963556528091432,-0.860076904296875,-32.61407470703125,14.67303466796875,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191791.133156,0,4.317551,100.4566,1698744165.020515,0,1684768783,0,0,1,1698744204.10396,1,0.88,0
1698747662.185264,58711,1698747661.952851,62.44619279172677,5.92604667534248,-8.420369,0.164257,4.575027,355.0203374761134,180.0,3.476396834311743,4.662531724629456,-9999,1698747662.180267,-2.288162231445312,-35.14508056640625,15.3214111328125,211.2404174804688,208.6438293457031,15.90785026550293,191795.926946875,-0.0099945068359375,-0.0057830810546875,-0.995635986328125,191795.902121875,0.0429021939635276,-0.0333568900823593,-0.0008524778531864,191795.912418875,174.3985137939453,-599.7611083984375,-778.8642578125,191795.910809875,1.025424850015442,0.0047949096620547,-0.0318849055217303,0.0352652408182621,-0.0380474925041198,0.0011678300797939,0.0131976325064897,-0.0345955789089202,-0.0028848648071289,2,-0.0150678007589177,-0.0057311824132527,0.490445623807332,0.8713227939556504,0.0047924541868269,0.0318795032799243,-0.9994802474975586,-2.209365844726562,-35.2530517578125,14.96728515625,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191793.13432,0,4.211853,100.4578,1698744165.020515,0,1684768783,0,0,1,1698744204.10396,1,0.88,0
1698747663.972639,58741,1698747662.952842,62.44619036100801,5.926046203350197,-8.681332,0.2827877,4.373404,355.0203364870759,180.0,3.474654366409708,4.663830407163064,-9999,1698747663.96761,-3.40789794921875,-36.24981689453125,15.3809814453125,211.6829376220703,209.0863494873047,15.92963886260986,191797.71435775,-0.0693511962890625,-0.0032501220703125,-1.078140258789062,191797.68953275,-0.0387785546481609,-0.0190077796578407,-0.0146732181310653,191797.69032775,173.4832000732422,-600.9324340820312,-779.3770141601562,191797.69822075,1.017480279460828,-0.024508618972886,0.0063881670598384,0.0296283923089504,0.0235468968749046,0.0167345385998487,0.0111847128719091,0.0279182586818933,-0.0958712697029113,2,0.0087579825809081,-0.0091464409097059,0.487004072377534,0.8733079457175433,-0.024505665525794,-0.0063881236128509,-0.9996792674064636,-3.20037841796875,-36.4051513671875,14.886962890625,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191795.13548,0,4.481369,100.4546,1698744165.020515,0,1684768783,0,0,1,1698744204.10396,1,0.88,0
1698747665.766001,58771,1698747664.952822,62.44618965382104,5.926041969185301,-9.022799,0.1526475,3.681493,355.0203300531976,180.0,3.477994944351867,4.661339743019348,-9999,1698747665.754933,-0.716888427734375,-34.2213134765625,14.92864990234375,211.2440032958984,208.6474151611328,15.90828800201416,191799.5017586667,0.06719970703125,0.103302001953125,-0.9907684326171876,191799.4769336667,-0.0221045035868883,0.0627547279000282,0.008273908868432,191799.4984516667,175.3289642333984,-598.9010009765625,-779.3526000976562,191799.4856216667,1.025378759311068,0.0272088482424243,-0.0645603308094485,0.0015698596835136,0.0498812980949878,0.0108747854828834,-0.0118747893720865,0.0260454192757606,0.0330697894096374,2,-0.0347919586020042,-0.003981191455932,0.489839063965828,0.8711094186354045,0.0271488148719072,0.0645154938101768,-0.9975473284721376,-0.8465576171875,-34.0386962890625,14.85845947265625,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191796.13605,0,4.518364,100.4541,1698744165.020515,0,1684768783,0,0,1,1698744204.10396,1,0.88,0
1698747667.547409,58801,1698747666.952803,62.44619487939809,5.926040466891466,-7.84418,0.02939536,2.47703,355.0203284034291,180.0,3.478936316252728,4.660637203242358,-9999,1698747667.542319,-2.4068603515625,-36.57818603515625,15.037841796875,211.0012817382812,208.4046936035156,15.89071559906006,191801.2891627917,-0.028533935546875,0.024993896484375,-0.9974517822265624,191801.2643377917,0.0091562140733003,0.0137019632384181,0.0114356139674782,191801.2762047917,174.3495635986328,-601.2598266601562,-779.3256225585938,191801.2730257917,1.029967256938307,0.0023592139848764,-0.0293123737877705,-0.0078734438866376,-0.0385236628353595,-0.0484559126198291,-0.0639579594135284,-0.0406759865581989,0.014399230480194,2,-0.013335742883417,-0.006191706417851,0.492452291221441,0.8702153505979401,0.0023581983987241,0.0293081756681203,-0.9995676279067992,-2.503372192382812,-36.5213623046875,15.130615234375,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191798.137202,0,4.568565,100.4535,1698744165.020515,0,1684768783,0,0,1,1698744204.10396,1,0.88,0
1698747669.334777,58831,1698747668.952783,62.4461893081519,5.926043107498679,-7.746753,0.07524591,3.077402,355.020331720954,180.0,3.477976370548433,4.661353601551334,-9999,1698747669.329904,-3.390380859375,-36.69329833984375,15.8055419921875,210.9877319335938,208.3911437988281,15.91052436828613,191803.07657075,-0.0645751953125,-0.0349578857421875,-1.037216186523438,191803.05174575,-0.0446225963532924,-0.0236174445599317,-0.041186586022377,191803.05397175,173.3934326171875,-601.3857421875,-778.7970581054688,191803.06043375,1.029719035070155,-0.0295346974345793,-0.002399898041534,-0.0351569950580596,0.0190429575741291,-0.0181768387556076,0.0157058238983154,-0.0083050616085529,-0.0743220448493957,2,0.0062270816952855,-0.0134432662092485,0.4923739419502428,0.8702577503235247,-0.0295303184539079,0.0023998958058655,-0.9995610117912292,-3.339950561523438,-36.6865234375,15.5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191800.138361,0,5.023048,100.4481,1698744165.020515,0,1684768783,0,0,1,1698744204.10396,1,0.88,0
1698747671.124919,58861,1698747669.952774,62.44618855824611,5.926047375907019,-7.739477,0.07690336,3.690649,355.0203380377896,180.0,3.478036397164248,4.661308813282979,-9999,1698747671.117052,-0.829437255859375,-31.96380615234375,15.33062744140625,210.7172241210938,208.1206359863281,15.89972114562988,191804.8639715417,0.0269927978515625,0.0763092041015625,-0.9704742431640624,191804.8391465417,0.0018210695125162,0.0533849261701107,0.016601612791419,191804.8613635417,175.9393768310547,-597.033447265625,-779.2868041992188,191804.8478345417,1.034781972337521,0.0160917448821408,-0.0725899862815107,-0.0122586041688919,0.0199055559933185,-0.0140928812325,-0.0198023617267608,0.0324542075395584,0.0462180972099304,2,-0.035513425705879,-0.0109594065678485,0.4940187717925709,0.8686566684964827,0.0160486754029989,0.0725262537598609,-0.9972373843193054,-0.5889434814453125,-32.28057861328125,14.69781494140625,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191802.139504,0,5.527733,100.4421,1698744165.020515,0,1684768783,0,0,1,1698744204.10396,1,0.88,0
1698747672.909536,58891,1698747671.952754,62.44619173618342,5.926049335627748,-7.497597,0.1197042,3.662485,355.0203413450988,180.0,3.477827243086971,4.661464866330209,-9999,1698747672.904463,-1.504150390625,-34.30450439453125,14.47711181640625,210.9100189208984,208.3134307861328,15.84138965606689,191806.651375125,-0.037109375,0.0508270263671875,-0.9862823486328124,191806.626550125,0.1340507417917252,-0.0187047123908996,-0.007285077124834,191806.638930125,175.1783599853516,-598.8654174804688,-779.7696533203125,191806.635238125,1.031053854587953,0.0071200503243563,-0.0759164940606041,0.0916132032871246,-0.0334799028933048,-0.0048242821358144,-0.0014537558890879,0.0358354821801185,-0.0014407038688659,2,-0.0347705897207312,-0.0156134452181141,0.4925175561970047,0.8694675877691564,0.0070994826965034,0.0758435949683189,-0.997094452381134,-1.414871215820312,-34.551025390625,14.27667236328125,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191803.140085,0,5.527733,100.4421,1698744165.020515,0,1684768783,0,0,1,1698744204.10396,1,0.88,0
