loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationSpeedAccuracy,locationCourse,locationCourseAccuracy,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionHeading,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_Timestamp_since1970,IP_en0,IP_pdp_ip0,deviceID,deviceOrientationTimeStamp_since1970,deviceOrientation,batteryTimeStamp_since1970,batteryState,batteryLevel,label
1698758241.850513,301,1698758240.97392,62.52388115972774,6.264099314587528,-10.05839,0.0,0.4126004,-1.0,-1.0,27.94306252502251,8.57822965954422,-9999,1698758241.830527,109.6880187988281,-552.4360961914062,-385.3148498535156,176.7632598876953,174.1102752685547,14.4380054473877,199831.4812909167,0.051239013671875,-0.9779510498046876,-0.2422332763671875,199831.4527229167,-0.0035558526869863,0.0213681384921073,0.0088744517415761,199831.4601419167,132.9983215332031,-644.83056640625,-656.4302368164062,199831.4564499167,1.473937330660096,0.1977979604533544,1.3231940707293,0.0109500875696539,0.0052158087491989,0.0050726602785289,-0.0039714910089969,0.0008442997932434,-0.0056851357221603,2,0.4003732072912863,0.4685621172139487,0.5725825037718358,0.5406479490687437,0.0481609068810939,-0.969502866268158,-0.2403016686439514,109.6643371582031,-552.3936767578125,-385.4352111816406,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,199828.648085,0,4.312263,100.4566,1698758231.829108,0,1685690884,0,0,1,1698758231.801021,1,0.75,0
1698758242.856296,331,1698758241.973465,62.52388115972774,6.264099314587528,-10.05839,0.0,0.4081407,-1.0,-1.0,36.17638235117919,10.9626023014483,-9999,1698758242.843849,109.4974670410156,-552.1859741210938,-385.0703430175781,176.5375823974609,173.8845977783203,14.43875694274902,199832.4873811667,0.0390167236328125,-0.9782562255859376,-0.2462158203125,199832.4588131667,0.0093668699264526,0.0224427245557308,-0.0064722802489995,199832.4633431667,132.8126525878906,-644.6417846679688,-656.0757446289062,199832.4699911667,1.480610195659583,0.1946822908506213,1.321279643732925,0.0142250629141926,-0.0030179684981703,0.0062451022677123,0.0048259906470775,0.0118020176887512,-0.0016858279705047,2,0.3991083201147871,0.4685901721217073,0.5741014773960607,0.5399477298828392,0.0477710478007793,-0.9690318703651428,-0.2422716021537781,109.561767578125,-552.1871337890625,-384.9104309082031,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,199829.648658,0,4.357185,100.4561,1698758231.829108,0,1685690884,0,0,1,1698758231.801021,1,0.75,0
1698758243.862186,361,1698758242.973463,62.52388115972774,6.264099314587528,-10.05839,0.0,0.3079722,-1.0,-1.0,31.01445765297723,9.957949797836436,-9999,1698758243.857541,109.6007232666016,-552.2185668945312,-384.6675720214844,176.5205230712891,173.8675384521484,14.43950176239014,199833.4934716667,0.052032470703125,-0.9799346923828124,-0.2481689453125,199833.4649036667,-0.0078667113557457,0.0214914437383413,-0.0100148171186447,199833.4665186667,133.0013885498047,-644.6292114257812,-655.7069702148438,199833.4835346667,1.476708835763858,0.2006327309579481,1.319113595740371,-0.011948431842029,-0.0027024783194065,-0.0047823097556829,0.000495072454214,-0.0064811110496521,-0.0006657540798187,2,0.397640621014646,0.4688946977318298,0.574616106242576,0.540218758097024,0.0496300123631954,-0.968494713306427,-0.2440394014120102,109.7217254638672,-552.3299560546875,-384.6466369628906,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,199830.649228,0,4.375679,100.4558,1698758231.829108,0,1685690884,0,0,1,1698758231.801021,1,0.75,0
1698758244.876857,391,1698758243.97396,62.52388115972774,6.264099314587528,-10.05839,0.0,0.3079722,-1.0,-1.0,26.4328616792983,8.56098292608619,-9999,1698758244.870899,109.4654693603516,-552.6756591796875,-384.7328796386719,176.5333862304688,173.8804016113281,14.44037055969238,199834.4995619167,0.053680419921875,-0.97686767578125,-0.25079345703125,199834.4709939167,0.0025928535033017,0.0107210874557495,0.0114105800166726,199834.4932459167,132.7269134521484,-644.9375610351562,-655.8927001953125,199834.4970779167,1.472111506697965,0.2061519173792802,1.319340856197139,0.0058644227683544,-0.0100683383643627,0.0059132929891347,0.0019253678619861,-0.0063939094543457,-0.0016778707504272,2,0.3972046009300872,0.4695268784028347,0.5744312919433591,0.5401868994581877,0.0509310327470302,-0.9685512781143188,-0.2435460239648819,109.4654693603516,-552.6756591796875,-384.7328796386719,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,199831.649806,0,4.375679,100.4558,1698758231.829108,0,1685690884,0,0,1,1698758231.801021,1,0.75,0
1698758245.875771,421,1698758244.973491,62.52388115972774,6.264099314587528,-10.05839,0.0,0.3079722,-1.0,-1.0,20.75962330850089,6.791702668510842,-9999,1698758245.866301,109.4033813476562,-552.4237060546875,-384.8611145019531,176.4712066650391,173.8182220458984,14.44127941131592,199835.5056516667,0.0421905517578125,-0.971405029296875,-0.2429046630859375,199835.4770836667,-0.0075420723296701,0.0192424040287733,0.0058893142268061,199835.4887226667,132.7369689941406,-644.8150634765625,-655.9187622070312,199835.4509996667,1.480304679142786,0.1972053487498328,1.318645492174312,0.0016605728305876,0.0041844584047794,-0.0027019698172807,-0.0091634877026081,0.0047396421432495,0.0018393993377685,2,0.3976372879928153,0.4685705598113952,0.5749884234519081,0.5401062400705057,0.0488820932805538,-0.9683780670166016,-0.2446524351835251,109.5971832275391,-552.4607543945312,-384.7442321777344,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,199832.650386,0,4.354538,100.4561,1698758231.829108,0,1685690884,0,0,1,1698758231.801021,1,0.75,0
1698758246.884409,451,1698758245.973489,62.52388115972774,6.264099314587528,-10.05839,0.0,0.3079722,-1.0,-1.0,25.37579772357969,8.46410907331233,-9999,1698758246.879946,109.4560852050781,-552.6696166992188,-385.0665588378906,176.6111297607422,173.9581451416016,14.44218444824219,199836.5117435,0.044189453125,-0.972991943359375,-0.245086669921875,199836.4831755,-0.0004364920896477,0.0187260173261165,0.0069950590841472,199836.5142175,132.9889678955078,-645.1277465820312,-656.74609375,199836.4645435,1.47431045820659,0.2017307617535803,1.317615104070055,-0.0015311974566429,0.0047658439725637,-0.0027339169755578,-0.0054040998220443,-0.0048716068267822,0.0018301010131835,2,0.3974200955283465,0.4683526897669655,0.5744491632924071,0.5410280663655531,0.0501886159181594,-0.9681204557418824,-0.2454060465097427,109.7593841552734,-552.6502685546875,-385.1625061035156,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,199833.650962,0,4.354538,100.4561,1698758231.829108,0,1685690884,0,0,1,1698758231.801021,1,0.75,0
1698758247.887997,481,1698758246.973486,62.52388115972774,6.264099314587528,-10.05839,0.0,0.3079722,-1.0,-1.0,32.63947119337799,10.82315068524742,-9999,1698758247.873419,109.6952362060547,-552.3775024414062,-385.0172424316406,176.7230224609375,174.0700378417969,14.44309616088867,199837.5178356667,0.0503082275390625,-0.973907470703125,-0.24298095703125,199837.4892676667,-0.0019936424214392,0.0129530830308795,0.0061119548045098,199837.5095396667,133.4137878417969,-644.939697265625,-655.823486328125,199837.4780886667,1.469304052340821,0.2054869938854791,1.319194783240078,0.0025269330944865,0.0062278667464852,-0.0029971161857247,-0.0058913491666316,-0.0088258981704711,-0.0016581416130065,2,0.3980083206488093,0.4687538759586803,0.5735655959057024,0.5411856188898253,0.0507979542016983,-0.9685149788856506,-0.2437183558940887,109.8690032958984,-552.565673828125,-385.0954284667969,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,199834.651535,0,4.362465,100.456,1698758231.829108,0,1685690884,0,0,1,1698758231.801021,1,0.75,0
1698758248.896518,511,1698758247.973484,62.52388799497763,6.264241814339308,-4.711446,0.0,0.2836432,339.4382190070882,180.0,3.473394690834279,4.664768628182226,-9999,1698758248.886869,109.6669158935547,-552.8545532226562,-385.1750793457031,176.8238220214844,174.1708374023438,14.44444370269775,199838.5239289167,0.0511627197265625,-0.9738922119140624,-0.2484130859375,199838.4953609167,-0.0063985106535255,0.0333917774260044,-0.0062570967711508,199838.5049289167,133.0237426757812,-645.2215576171875,-656.0726928710938,199838.4916349167,1.471359505052606,0.2007448698264394,1.318300222795272,-0.0062154326587915,0.0154185174033045,-0.0107649704441428,-0.0065557435154914,0.0036463141441345,0.0014126300811767,2,0.3986073231975514,0.4676638405119811,0.5733340062755341,0.541932706996218,0.0498143956065177,-0.9682918787002563,-0.2448054701089859,109.7530212402344,-552.6151123046875,-384.7273864746094,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,199835.652112,0,4.365112,100.456,1698758231.829108,0,1685690884,0,0,1,1698758231.801021,1,0.75,0
1698758249.899975,541,1698758248.97348,62.52388799497763,6.264241814339308,-4.711446,0.0,0.2836432,339.4382190070882,180.0,3.466137044468899,4.670163918081382,-9999,1698758249.880395,109.8822784423828,-553.0968017578125,-385.4261779785156,177.0436248779297,174.3906402587891,14.44537544250488,199839.5300229167,0.043853759765625,-0.970001220703125,-0.2450103759765625,199839.5014549167,-0.0106332032009959,0.0175116155296564,-0.0014993597287684,199839.5304559167,132.9677886962891,-645.5925903320312,-656.5380859375,199839.5051809167,1.464120453869099,0.2055382630121809,1.316771558417896,-0.0078444750979542,0.0056168567389249,-0.0106995664536953,-0.0085800029337406,0.0004861950874328,0.004740834236145,2,0.3984476313203797,0.4671542860890925,0.5725914207250927,0.5432731009267963,0.0512893237173557,-0.9679088592529296,-0.2460127174854279,109.796630859375,-553.0903930664062,-385.4975891113281,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,199836.652689,0,4.370392,100.4559,1698758231.829108,0,1685690884,0,0,1,1698758231.801021,1,0.75,0
1698758250.910396,571,1698758249.973477,62.52388799497763,6.264241814339308,-4.711446,0.0,0.2836432,339.4382190070882,180.0,3.462242685239427,4.673051746053634,-9999,1698758250.894268,109.9886627197266,-553.3441772460938,-386.0037536621094,177.2560882568359,174.6031036376953,14.44634246826172,199840.5361190417,0.04400634765625,-0.970947265625,-0.2423248291015625,199840.5075510417,-0.0561394356191158,-0.0245016142725944,0.016253538429737,199840.5258480417,133.4394989013672,-645.77783203125,-657.677734375,199840.5187300417,1.46031254196952,0.2057815411489607,1.316028445986818,-0.0455465801060199,-0.009934939444065,-0.0008365488611161,0.0007805004715919,-0.00459885597229,-0.0025328993797302,2,0.3990333973499295,0.4662835353638443,0.5717329048592252,0.5444939486051079,0.0514960810542106,-0.9677218198776244,-0.246704027056694,109.9886627197266,-553.3441772460938,-386.0037536621094,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,199837.653271,0,4.370392,100.4559,1698758231.829108,0,1685690884,0,0,1,1698758231.801021,1,0.75,0
1698758251.9122,601,1698758250.973474,62.52388799497763,6.264241814339308,-4.711446,0.0,0.2836432,339.4382190070882,180.0,3.457485066589927,4.676572895518308,-9999,1698758251.907566,109.7705078125,-552.326171875,-383.9327087402344,177.5746459960938,174.9216613769531,14.44743824005127,199841.5422082917,0.059112548828125,-0.9683380126953124,-0.243316650390625,199841.5136402917,-0.0055063520558178,0.022562300786376,0.0069045112468302,199841.5174282917,132.9930419921875,-644.760498046875,-655.2521362304688,199841.5322712917,1.446484713093497,0.2157142074068013,1.319840828243316,-0.0213356558233499,-0.0352301374077796,-0.0083020981401205,-0.0062330737709999,-0.0107098817825317,0.0061245709657669,2,0.4006284642928685,0.4671290205338137,0.5692990437847665,0.5451477052027083,0.0531538240611553,-0.9686756134033204,-0.242574617266655,109.7386016845703,-552.3826293945312,-384.0312805175781,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,199838.653842,0,4.365112,100.456,1698758231.829108,0,1685690884,0,0,1,1698758231.801021,1,0.75,0
1698758252.920972,631,1698758251.97347,62.52388799497763,6.264241814339308,-4.711446,0.0,0.2836432,339.4382190070882,180.0,3.456628334993609,4.677206173188022,-9999,1698758252.901408,109.6040344238281,-552.7490234375,-384.4720153808594,178.0375518798828,175.3845672607422,14.44873046875,199842.548300125,0.055511474609375,-0.9659271240234376,-0.244110107421875,199842.519732125,-0.0529015623033046,0.0805054977536201,-0.0747818276286125,199842.550956125,133.080810546875,-644.9552612304688,-655.4335327148438,199842.545816125,1.424567235614993,0.2289694327809834,1.323457904335918,0.0563809350132942,-0.1471224874258041,-0.1019658297300339,0.0288884937763214,0.0328302979469299,-0.0156998634338378,2,0.4031377820565114,0.467185550094058,0.565370125783913,0.5473339228810906,0.0555688813328743,-0.9695674777030944,-0.2384351789951324,109.7370758056641,-552.6920166015625,-384.3398742675781,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,199839.65442,0,4.328117,100.4564,1698758231.829108,0,1685690884,0,0,1,1698758231.801021,1,0.75,0
1698758253.924702,661,1698758252.973467,62.52388799497763,6.264241814339308,-4.711446,0.0,0.2836432,339.4382190070882,180.0,3.460376710939302,4.674433661009399,-9999,1698758253.914859,109.4620056152344,-552.2024536132812,-383.7340393066406,178.154052734375,175.5010681152344,14.4523458480835,199843.5543905,0.004974365234375,-1.018936157226562,-0.2103118896484375,199843.5258225,0.0883708745241165,0.1457755714654922,0.0794833749532699,199843.5540955,132.7896575927734,-644.3900756835938,-654.7431030273438,199843.4997385,1.436304840631116,0.2171389644488474,1.324228146478127,-0.0517435669898986,0.1371958702802658,-0.0519172698259353,-0.176408439874649,-0.0358595848083496,0.0972484946250915,2,0.4039895302810578,0.4664968034943766,0.5660642089812892,0.5465753923955012,0.0525833182036876,-0.96975576877594,-0.2383463829755783,109.6988983154297,-551.9420166015625,-383.4171447753906,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,199840.654993,0,4.317551,100.4566,1698758231.829108,0,1685690884,0,0,1,1698758231.801021,1,0.75,0
1698758254.93322,691,1698758253.973463,62.52388799497763,6.264241814339308,-4.711446,0.0,0.2836432,339.4382190070882,180.0,3.453109859689375,4.679804411479701,-9999,1698758254.928513,110.0158386230469,-552.4776000976562,-384.2069396972656,178.0729370117188,175.4199523925781,14.4538106918335,199844.5604817917,0.0541839599609375,-0.9683074951171876,-0.23974609375,199844.5319137917,-0.0543697662651538,-0.0064299362711608,-0.0057050236500799,199844.5500417917,133.2530822753906,-644.9647216796875,-655.5581665039062,199844.5132817917,1.435677681212075,0.2170715035653175,1.324371239059636,0.0418443456292152,0.019884955137968,0.0092751160264015,0.0032029338181018,0.0164976119995117,7.078051567077637e-05,2,0.4042002790778949,0.4663848231015882,0.5658549685327805,0.5467318554802184,0.0525374077260494,-0.9697906970977784,-0.2382146567106247,110.0603790283203,-552.5548095703125,-384.2571105957031,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,199841.65557,0,4.317551,100.4566,1698758231.829108,0,1685690884,0,0,1,1698758231.801021,1,0.75,0
